name,natoms
ARUYUH01_w_CO2_H2O_2,98
ARUYUH01_w_CO2_H2O_3,98
ARUYUH01_w_CO2_H2O_4,98
ARUYUH01_w_CO2_H2O_5,98
ARUYUH01_w_CO2_H2O_6,98
BEFPAF_w_CO2_H2O_1,150
BEFPAF_w_CO2_H2O_2,150
BEFPAF_w_CO2_H2O_3,150
BEFPAF_w_CO2_H2O_4,150
BEFPAF_w_CO2_H2O_5,150
BEFPAF_w_CO2_H2O_random_1,150
BEFPAF_w_CO2_H2O_random_2,150
ARUYUH01_w_H2O_1,95
ARUYUH01_w_H2O_2,95
ARUYUH01_w_H2O_3,95
BEFPAF_w_H2O_1,147
BEFPAF_w_H2O_2,147
BEFPAF_w_H2O_3,147
BEFPAF_w_H2O_4,147
ARUYUH01_w_H2O_random_1,95
ARUYUH01_w_H2O_random_2,95
BEFPAF_w_H2O_random_1,147
BEFPAF_w_H2O_random_2,147
BAPDAA_0.11_0_w_CO2_2H2O_1,170
BAPDAA_0.11_0_w_CO2_2H2O_2,170
BAPDAA_0.11_0_w_CO2_2H2O_3,170
BAPDAA_0.11_0_w_CO2_2H2O_4,170
BAPDAA_0.11_0_w_CO2_2H2O_5,170
BOPHIZ_0.12_0_w_CO2_2H2O_1,321
BOPHIZ_0.12_0_w_CO2_2H2O_2,321
BOPHIZ_0.12_0_w_CO2_2H2O_3,321
BOPHIZ_0.12_0_w_CO2_2H2O_4,321
BOPHIZ_0.12_0_w_CO2_2H2O_5,321
BOYTEQ_0.04_0_w_CO2_2H2O_1,557
BOYTEQ_0.04_0_w_CO2_2H2O_3,557
BOYTEQ_0.04_0_w_CO2_2H2O_4,557
BOYTEQ_0.04_0_w_CO2_2H2O_5,557
CAVREY_0.04_1_w_CO2_2H2O_1,389
CAVREY_0.04_1_w_CO2_2H2O_2,389
CAVREY_0.04_1_w_CO2_2H2O_3,389
CAVREY_0.04_1_w_CO2_2H2O_5,389
CAVREY_0.04_1_w_CO2_2H2O_6,389
BAPDAA_0.11_0_w_CO2_1,164
BAPDAA_0.11_0_w_CO2_2,164
BAPDAA_0.11_0_w_CO2_3,164
BOPHIZ_0.12_0_w_CO2_1,315
BOPHIZ_0.12_0_w_CO2_2,315
BOPHIZ_0.12_0_w_CO2_3,315
BOPHIZ_0.12_0_w_CO2_4,315
BOPHIZ_0.12_0_w_CO2_5,315
BOYTEQ_0.04_0_w_CO2_1,551
BOYTEQ_0.04_0_w_CO2_2,551
BOYTEQ_0.04_0_w_CO2_3,551
BOYTEQ_0.04_0_w_CO2_4,551
BOYTEQ_0.04_0_w_CO2_5,551
CAVREY_0.04_1_w_CO2_1,383
CAVREY_0.04_1_w_CO2_2,383
CAVREY_0.04_1_w_CO2_3,383
CAVREY_0.04_1_w_CO2_4,383
CAVREY_0.04_1_w_CO2_5,383
BAPDAA_0.11_0_w_CO2_random_1,164
BAPDAA_0.11_0_w_CO2_random_2,164
BOPHIZ_0.12_0_w_CO2_random_1,315
BOPHIZ_0.12_0_w_CO2_random_2,315
BOYTEQ_0.04_0_w_CO2_random_1,551
BOYTEQ_0.04_0_w_CO2_random_2,551
CAVREY_0.04_1_w_CO2_random_1,383
CAVREY_0.04_1_w_CO2_random_2,383
BAPDAA_0.11_0_w_CO2_H2O_1,167
BAPDAA_0.11_0_w_CO2_H2O_2,167
BAPDAA_0.11_0_w_CO2_H2O_3,167
BAPDAA_0.11_0_w_CO2_H2O_4,167
BAPDAA_0.11_0_w_CO2_H2O_5,167
BAPDAA_0.11_0_w_CO2_H2O_6,167
BOPHIZ_0.12_0_w_CO2_H2O_1,318
BOPHIZ_0.12_0_w_CO2_H2O_2,318
BOPHIZ_0.12_0_w_CO2_H2O_3,318
BOPHIZ_0.12_0_w_CO2_H2O_4,318
BOPHIZ_0.12_0_w_CO2_H2O_5,318
BOPHIZ_0.12_0_w_CO2_H2O_6,318
BOYTEQ_0.04_0_w_CO2_H2O_1,554
BOYTEQ_0.04_0_w_CO2_H2O_2,554
BOYTEQ_0.04_0_w_CO2_H2O_3,554
BOYTEQ_0.04_0_w_CO2_H2O_4,554
CAVREY_0.04_1_w_CO2_H2O_1,386
CAVREY_0.04_1_w_CO2_H2O_2,386
CAVREY_0.04_1_w_CO2_H2O_3,386
CAVREY_0.04_1_w_CO2_H2O_4,386
CAVREY_0.04_1_w_CO2_H2O_5,386
CAVREY_0.04_1_w_CO2_H2O_6,386
BOPHIZ_0.12_0_w_CO2_H2O_random_1,318
BOPHIZ_0.12_0_w_CO2_H2O_random_2,318
CAVREY_0.04_1_w_CO2_H2O_random_1,386
CAVREY_0.04_1_w_CO2_H2O_random_2,386
BAPDAA_0.11_0_w_H2O_1,164
BAPDAA_0.11_0_w_H2O_2,164
BOPHIZ_0.12_0_w_H2O_1,315
BOPHIZ_0.12_0_w_H2O_2,315
BOPHIZ_0.12_0_w_H2O_3,315
BOYTEQ_0.04_0_w_H2O_1,551
BOYTEQ_0.04_0_w_H2O_2,551
BOYTEQ_0.04_0_w_H2O_3,551
CAVREY_0.04_1_w_H2O_1,383
CAVREY_0.04_1_w_H2O_2,383
CAVREY_0.04_1_w_H2O_3,383
BAPDAA_0.11_0_w_H2O_random_1,164
BAPDAA_0.11_0_w_H2O_random_2,164
BOPHIZ_0.12_0_w_H2O_random_1,315
BOPHIZ_0.12_0_w_H2O_random_2,315
BOYTEQ_0.04_0_w_H2O_random_1,551
BOYTEQ_0.04_0_w_H2O_random_2,551
CAVREY_0.04_1_w_H2O_random_1,383
CAVREY_0.04_1_w_H2O_random_2,383
AQUDOH_0.08_1_w_CO2_2H2O_1,173
AQUDOH_0.08_1_w_CO2_2H2O_2,173
DAWDAI_0.16_1_w_CO2_2H2O_1,204
DAWDAI_0.16_1_w_CO2_2H2O_2,204
DAWDAI_0.16_1_w_CO2_2H2O_3,204
DAWDAI_0.16_1_w_CO2_2H2O_4,204
AQUDOH_0.08_1_w_CO2_1,167
AQUDOH_0.08_1_w_CO2_2,167
AQUDOH_0.08_1_w_CO2_3,167
AQUDOH_0.08_1_w_CO2_4,167
AQUDOH_0.08_1_w_CO2_5,167
AQUDOH_0.08_1_w_CO2_6,167
DAWDAI_0.16_1_w_CO2_1,198
DAWDAI_0.16_1_w_CO2_2,198
DAWDAI_0.16_1_w_CO2_3,198
DAWDAI_0.16_1_w_CO2_4,198
DAWDAI_0.16_1_w_CO2_5,198
AQUDOH_0.08_1_w_CO2_random_1,167
AQUDOH_0.08_1_w_CO2_random_2,167
DAWDAI_0.16_1_w_CO2_random_1,198
DAWDAI_0.16_1_w_CO2_random_2,198
AQUDOH_0.08_1_w_CO2_H2O_1,170
AQUDOH_0.08_1_w_CO2_H2O_2,170
AQUDOH_0.08_1_w_CO2_H2O_3,170
AQUDOH_0.08_1_w_CO2_H2O_4,170
AQUDOH_0.08_1_w_CO2_H2O_5,170
DAWDAI_0.16_1_w_CO2_H2O_1,201
DAWDAI_0.16_1_w_CO2_H2O_2,201
DAWDAI_0.16_1_w_CO2_H2O_3,201
DAWDAI_0.16_1_w_CO2_H2O_4,201
DAWDAI_0.16_1_w_CO2_H2O_5,201
AQUDOH_0.08_1_w_CO2_H2O_random_1,170
AQUDOH_0.08_1_w_CO2_H2O_random_2,170
AQUDOH_0.08_1_w_H2O_1,167
AQUDOH_0.08_1_w_H2O_2,167
AQUDOH_0.08_1_w_H2O_3,167
DAWDAI_0.16_1_w_H2O_1,198
DAWDAI_0.16_1_w_H2O_2,198
DAWDAI_0.16_1_w_H2O_3,198
AQUDOH_0.08_1_w_H2O_random_1,167
AQUDOH_0.08_1_w_H2O_random_2,167
DAWDAI_0.16_1_w_H2O_random_1,198
DAWDAI_0.16_1_w_H2O_random_2,198
APEBED_w_CO2_1,115
APEBED_w_CO2_2,115
APEBED_w_CO2_3,115
APEBED_w_CO2_4,115
APEBED_w_CO2_5,115
APEBED_w_CO2_6,115
AVEHAM_w_CO2_1,235
AVEHAM_w_CO2_2,235
AVEHAM_w_CO2_3,235
AVEHAM_w_CO2_4,235
AVEHAM_w_CO2_5,235
AVIMOI_w_CO2_1,243
AVIMOI_w_CO2_2,243
AVIMOI_w_CO2_3,243
AVIMOI_w_CO2_4,243
AVIMOI_w_CO2_5,243
APEBED_w_CO2_random_1,115
APEBED_w_CO2_random_2,115
AVEHAM_w_CO2_random_2,235
AVIMOI_w_CO2_random_1,243
AVIMOI_w_CO2_random_2,243
APEBED_w_CO2_2H2O_1,121
APEBED_w_CO2_2H2O_2,121
APEBED_w_CO2_2H2O_3,121
APEBED_w_CO2_2H2O_4,121
AVIMOI_w_CO2_2H2O_1,249
AVIMOI_w_CO2_2H2O_2,249
AVIMOI_w_CO2_2H2O_3,249
AVIMOI_w_CO2_2H2O_4,249
APEBED_w_CO2_H2O_1,118
APEBED_w_CO2_H2O_2,118
APEBED_w_CO2_H2O_3,118
APEBED_w_CO2_H2O_4,118
APEBED_w_CO2_H2O_5,118
AVEHAM_w_CO2_H2O_1,238
AVEHAM_w_CO2_H2O_3,238
AVEHAM_w_CO2_H2O_4,238
AVIMOI_w_CO2_H2O_1,246
AVIMOI_w_CO2_H2O_2,246
AVIMOI_w_CO2_H2O_3,246
AVIMOI_w_CO2_H2O_4,246
AVEHAM_w_CO2_H2O_random_1,238
AVEHAM_w_CO2_H2O_random_2,238
AVIMOI_w_CO2_H2O_random_1,246
AVIMOI_w_CO2_H2O_random_2,246
APEBED_w_H2O_1,115
APEBED_w_H2O_2,115
APEBED_w_H2O_3,115
AVEHAM_w_H2O_1,235
AVEHAM_w_H2O_2,235
AVIMOI_w_H2O_1,243
AVIMOI_w_H2O_2,243
AVIMOI_w_H2O_3,243
APEBED_w_H2O_random_1,115
APEBED_w_H2O_random_2,115
AVEHAM_w_H2O_random_1,235
AVEHAM_w_H2O_random_2,235
AVIMOI_w_H2O_random_1,243
AVIMOI_w_H2O_random_2,243
AMUXAI_0.16_1_w_CO2_2H2O_1,141
AMUXAI_0.16_1_w_CO2_2H2O_2,141
AMUXAI_0.16_1_w_CO2_2H2O_3,141
AMUXAI_0.16_1_w_CO2_2H2O_4,141
AMUXAI_0.16_1_w_CO2_2H2O_5,141
AMUXAI_0.16_1_w_CO2_2H2O_6,141
COKPEZ_0.05_0_w_CO2_2H2O_1,332
COKPEZ_0.05_0_w_CO2_2H2O_2,332
COKPEZ_0.05_0_w_CO2_2H2O_3,332
COKPEZ_0.05_0_w_CO2_2H2O_4,332
COKPEZ_0.05_0_w_CO2_2H2O_5,332
COKPEZ_0.05_0_w_CO2_2H2O_6,332
CUVGOQ_0.16_0_w_CO2_2H2O_1,217
CUVGOQ_0.16_0_w_CO2_2H2O_2,217
CUVGOQ_0.16_0_w_CO2_2H2O_3,113
CUVGOQ_0.16_0_w_CO2_2H2O_4,217
CUVGOQ_0.16_0_w_CO2_2H2O_5,217
CUVGOQ_0.16_0_w_CO2_2H2O_6,113
CUVGOQ_0.16_0_w_CO2_2H2O_7,217
CUVGOQ_0.16_0_w_CO2_2H2O_8,113
CUVTUJ_0.08_0_w_CO2_2H2O_1,224
CUVTUJ_0.08_0_w_CO2_2H2O_2,224
CUVTUJ_0.08_0_w_CO2_2H2O_3,224
CUVTUJ_0.08_0_w_CO2_2H2O_4,224
CUVTUJ_0.08_0_w_CO2_2H2O_5,224
CUVTUJ_0.08_0_w_CO2_2H2O_6,224
AMUXAI_0.16_1_w_CO2_2H2O_random_1,141
AMUXAI_0.16_1_w_CO2_2H2O_random_2,141
CUVGOQ_0.16_0_w_CO2_2H2O_random_1,217
CUVGOQ_0.16_0_w_CO2_2H2O_random_2,113
AMUXAI_0.16_1_w_CO2_1,135
AMUXAI_0.16_1_w_CO2_2,135
AMUXAI_0.16_1_w_CO2_3,135
COKPEZ_0.05_0_w_CO2_1,326
COKPEZ_0.05_0_w_CO2_2,326
COKPEZ_0.05_0_w_CO2_3,326
CUVGOQ_0.16_0_w_CO2_1,107
CUVGOQ_0.16_0_w_CO2_2,107
CUVGOQ_0.16_0_w_CO2_3,107
CUVGOQ_0.16_0_w_CO2_4,107
CUVTUJ_0.08_0_w_CO2_1,218
CUVTUJ_0.08_0_w_CO2_2,218
CUVTUJ_0.08_0_w_CO2_3,218
AMUXAI_0.16_1_w_CO2_random_1,135
AMUXAI_0.16_1_w_CO2_random_2,135
COKPEZ_0.05_0_w_CO2_random_1,326
COKPEZ_0.05_0_w_CO2_random_2,326
CUVGOQ_0.16_0_w_CO2_random_1,107
CUVGOQ_0.16_0_w_CO2_random_2,107
CUVTUJ_0.08_0_w_CO2_random_1,218
CUVTUJ_0.08_0_w_CO2_random_2,218
AMUXAI_0.16_1_w_CO2_H2O_1,138
AMUXAI_0.16_1_w_CO2_H2O_2,138
AMUXAI_0.16_1_w_CO2_H2O_3,138
AMUXAI_0.16_1_w_CO2_H2O_4,138
AMUXAI_0.16_1_w_CO2_H2O_5,138
COKPEZ_0.05_0_w_CO2_H2O_1,329
COKPEZ_0.05_0_w_CO2_H2O_2,329
COKPEZ_0.05_0_w_CO2_H2O_3,329
COKPEZ_0.05_0_w_CO2_H2O_4,329
COKPEZ_0.05_0_w_CO2_H2O_5,329
CUVGOQ_0.16_0_w_CO2_H2O_1,214
CUVGOQ_0.16_0_w_CO2_H2O_2,214
CUVGOQ_0.16_0_w_CO2_H2O_3,110
CUVGOQ_0.16_0_w_CO2_H2O_4,110
CUVGOQ_0.16_0_w_CO2_H2O_5,110
CUVGOQ_0.16_0_w_CO2_H2O_6,110
CUVGOQ_0.16_0_w_CO2_H2O_7,110
CUVTUJ_0.08_0_w_CO2_H2O_1,221
CUVTUJ_0.08_0_w_CO2_H2O_2,221
CUVTUJ_0.08_0_w_CO2_H2O_3,221
CUVTUJ_0.08_0_w_CO2_H2O_5,221
AMUXAI_0.16_1_w_CO2_H2O_random_1,138
AMUXAI_0.16_1_w_CO2_H2O_random_2,138
CUVGOQ_0.16_0_w_CO2_H2O_random_1,214
CUVGOQ_0.16_0_w_CO2_H2O_random_2,214
CUVTUJ_0.08_0_w_CO2_H2O_random_1,221
CUVTUJ_0.08_0_w_CO2_H2O_random_2,221
AMUXAI_0.16_1_w_H2O_1,135
AMUXAI_0.16_1_w_H2O_2,135
COKPEZ_0.05_0_w_H2O_1,326
COKPEZ_0.05_0_w_H2O_2,326
CUVGOQ_0.16_0_w_H2O_1,107
CUVGOQ_0.16_0_w_H2O_2,107
CUVGOQ_0.16_0_w_H2O_3,107
CUVTUJ_0.08_0_w_H2O_1,218
CUVTUJ_0.08_0_w_H2O_2,218
AMUXAI_0.16_1_w_H2O_random_1,135
AMUXAI_0.16_1_w_H2O_random_2,135
COKPEZ_0.05_0_w_H2O_random_1,326
COKPEZ_0.05_0_w_H2O_random_2,326
CUVGOQ_0.16_0_w_H2O_random_1,107
CUVGOQ_0.16_0_w_H2O_random_2,107
CUVTUJ_0.08_0_w_H2O_random_1,218
CUVTUJ_0.08_0_w_H2O_random_2,218
ALIXOJ_w_CO2_1,155
ALIXOJ_w_CO2_2,155
ALIXOJ_w_CO2_3,155
ALIXOJ_w_CO2_4,155
CAYDEN_w_CO2_1,99
CAYDEN_w_CO2_2,99
CAYDEN_w_CO2_3,99
COKPOJ_w_CO2_1,165
COKPOJ_w_CO2_2,165
COKPOJ_w_CO2_3,165
COKQEA_w_CO2_1,165
COKQEA_w_CO2_2,165
COKQEA_w_CO2_3,165
CUVGIK_w_CO2_1,40
CUVGIK_w_CO2_2,40
CUVGIK_w_CO2_3,40
CUVGIK_w_CO2_4,40
ALIXOJ_w_CO2_random_1,155
ALIXOJ_w_CO2_random_2,155
ARAFOP_w_CO2_random_1,103
ARAFOP_w_CO2_random_2,103
CAYDEN_w_CO2_random_1,99
CAYDEN_w_CO2_random_2,99
COKPOJ_w_CO2_random_1,165
COKPOJ_w_CO2_random_2,165
COKQEA_w_CO2_random_1,165
COKQEA_w_CO2_random_2,165
CUVGIK_w_CO2_random_1,40
CUVGIK_w_CO2_random_2,40
ALIXOJ_w_CO2_2H2O_1,161
ALIXOJ_w_CO2_2H2O_2,161
ALIXOJ_w_CO2_2H2O_3,161
ALIXOJ_w_CO2_2H2O_4,161
ALIXOJ_w_CO2_2H2O_5,161
ARAFOP_w_CO2_2H2O_1,209
ARAFOP_w_CO2_2H2O_3,209
CAYDEN_w_CO2_2H2O_1,105
CAYDEN_w_CO2_2H2O_2,105
CAYDEN_w_CO2_2H2O_3,105
CAYDEN_w_CO2_2H2O_4,105
CAYDEN_w_CO2_2H2O_5,105
CAYDEN_w_CO2_2H2O_6,105
COKPOJ_w_CO2_2H2O_1,171
COKPOJ_w_CO2_2H2O_2,171
COKPOJ_w_CO2_2H2O_3,171
COKPOJ_w_CO2_2H2O_4,171
COKPOJ_w_CO2_2H2O_5,171
COKPOJ_w_CO2_2H2O_6,171
COKQEA_w_CO2_2H2O_1,171
COKQEA_w_CO2_2H2O_2,171
CUVGIK_w_CO2_2H2O_1,83
CUVGIK_w_CO2_2H2O_2,83
CUVGIK_w_CO2_2H2O_3,83
CUVGIK_w_CO2_2H2O_4,83
CUVGIK_w_CO2_2H2O_5,83
CAYDEN_w_CO2_2H2O_random_1,105
CAYDEN_w_CO2_2H2O_random_2,105
CUVGIK_w_CO2_2H2O_random_1,83
CUVGIK_w_CO2_2H2O_random_2,83
ALIXOJ_w_CO2_H2O_1,158
ALIXOJ_w_CO2_H2O_2,158
ALIXOJ_w_CO2_H2O_3,158
ALIXOJ_w_CO2_H2O_4,158
ALIXOJ_w_CO2_H2O_5,158
ALIXOJ_w_CO2_H2O_6,158
ARAFOP_w_CO2_H2O_1,106
CAYDEN_w_CO2_H2O_1,102
CAYDEN_w_CO2_H2O_2,102
CAYDEN_w_CO2_H2O_3,102
CAYDEN_w_CO2_H2O_4,102
CAYDEN_w_CO2_H2O_5,102
COKPOJ_w_CO2_H2O_1,168
COKPOJ_w_CO2_H2O_2,168
COKPOJ_w_CO2_H2O_3,168
COKPOJ_w_CO2_H2O_4,168
COKPOJ_w_CO2_H2O_5,168
COKPOJ_w_CO2_H2O_6,168
COKQEA_w_CO2_H2O_1,168
COKQEA_w_CO2_H2O_2,168
COKQEA_w_CO2_H2O_3,168
COKQEA_w_CO2_H2O_4,168
COKQEA_w_CO2_H2O_5,168
COKQEA_w_CO2_H2O_6,168
CUVGIK_w_CO2_H2O_1,80
CUVGIK_w_CO2_H2O_2,43
CUVGIK_w_CO2_H2O_3,43
CUVGIK_w_CO2_H2O_4,43
CUVGIK_w_CO2_H2O_5,43
ALIXOJ_w_CO2_H2O_random_1,158
ALIXOJ_w_CO2_H2O_random_2,158
ARAFOP_w_CO2_H2O_random_1,106
ARAFOP_w_CO2_H2O_random_2,106
CAYDEN_w_CO2_H2O_random_1,102
CAYDEN_w_CO2_H2O_random_2,102
COKQEA_w_CO2_H2O_random_1,168
COKQEA_w_CO2_H2O_random_2,168
CUVGIK_w_CO2_H2O_random_1,80
CUVGIK_w_CO2_H2O_random_2,80
ALIXOJ_w_H2O_1,155
ALIXOJ_w_H2O_2,155
ARAFOP_w_H2O_1,103
ARAFOP_w_H2O_2,103
CAYDEN_w_H2O_1,99
CAYDEN_w_H2O_2,99
COKPOJ_w_H2O_2,165
COKQEA_w_H2O_1,165
COKQEA_w_H2O_2,165
CUVGIK_w_H2O_1,40
CUVGIK_w_H2O_2,40
CUVGIK_w_H2O_3,40
ALIXOJ_w_H2O_random_1,155
ALIXOJ_w_H2O_random_2,155
ARAFOP_w_H2O_random_1,103
ARAFOP_w_H2O_random_2,103
BUBQOE_w_H2O_random_1,99
BUBQOE_w_H2O_random_2,99
CAYDEN_w_H2O_random_1,99
CAYDEN_w_H2O_random_2,99
COKPOJ_w_H2O_random_1,165
COKPOJ_w_H2O_random_2,165
COKQEA_w_H2O_random_1,165
COKQEA_w_H2O_random_2,165
CUVGIK_w_H2O_random_1,40
CUVGIK_w_H2O_random_2,40
CANRUG_0.06_1_w_CO2_2H2O_1,219
CANRUG_0.06_1_w_CO2_2H2O_2,219
CANRUG_0.06_1_w_CO2_2H2O_3,219
CANRUG_0.06_1_w_CO2_2H2O_4,219
CANRUG_0.06_1_w_CO2_2H2O_5,219
COTXOA_0.12_0_w_CO2_2H2O_1,355
COTXOA_0.12_0_w_CO2_2H2O_2,355
COTXOA_0.12_0_w_CO2_2H2O_3,355
COTXOA_0.12_0_w_CO2_2H2O_4,355
COTXOA_0.12_0_w_CO2_2H2O_5,355
CANRUG_0.06_1_w_CO2_1,213
CANRUG_0.06_1_w_CO2_2,213
CANRUG_0.06_1_w_CO2_3,213
CANRUG_0.06_1_w_CO2_4,213
CANRUG_0.06_1_w_CO2_5,213
COTXOA_0.12_0_w_CO2_2,349
COTXOA_0.12_0_w_CO2_3,349
COTXOA_0.12_0_w_CO2_4,349
COTXOA_0.12_0_w_CO2_5,349
CANRUG_0.06_1_w_CO2_random_1,213
CANRUG_0.06_1_w_CO2_random_2,213
COTXOA_0.12_0_w_CO2_random_1,349
COTXOA_0.12_0_w_CO2_random_2,349
CANRUG_0.06_1_w_CO2_H2O_1,216
CANRUG_0.06_1_w_CO2_H2O_2,216
CANRUG_0.06_1_w_CO2_H2O_3,216
CANRUG_0.06_1_w_CO2_H2O_4,216
CANRUG_0.06_1_w_CO2_H2O_5,216
CANRUG_0.06_1_w_CO2_H2O_6,216
CANRUG_0.06_1_w_CO2_H2O_7,216
COTXOA_0.12_0_w_CO2_H2O_1,352
COTXOA_0.12_0_w_CO2_H2O_2,352
COTXOA_0.12_0_w_CO2_H2O_3,352
COTXOA_0.12_0_w_CO2_H2O_4,352
COTXOA_0.12_0_w_CO2_H2O_5,352
CANRUG_0.06_1_w_CO2_H2O_random_2,216
COTXOA_0.12_0_w_CO2_H2O_random_1,352
COTXOA_0.12_0_w_CO2_H2O_random_2,352
CANRUG_0.06_1_w_H2O_1,213
CANRUG_0.06_1_w_H2O_2,213
CANRUG_0.06_1_w_H2O_3,213
COTXOA_0.12_0_w_H2O_1,349
COTXOA_0.12_0_w_H2O_2,349
COTXOA_0.12_0_w_H2O_3,349
CANRUG_0.06_1_w_H2O_random_1,213
CANRUG_0.06_1_w_H2O_random_2,213
COTXOA_0.12_0_w_H2O_random_1,349
COTXOA_0.12_0_w_H2O_random_2,349
COXHIH_w_CO2_1,83
DIKPOD_w_CO2_1,59
DIKPOD_w_CO2_2,59
DIKPOD_w_CO2_3,59
DIKPOD_w_CO2_4,59
DIKPOD_w_CO2_5,59
COXHIH_w_CO2_random_1,83
COXHIH_w_CO2_random_2,83
DIKPOD_w_CO2_random_1,59
DIKPOD_w_CO2_random_2,59
COXHIH_w_CO2_2H2O_1,89
COXHIH_w_CO2_2H2O_2,89
COXHIH_w_CO2_2H2O_3,89
COXHIH_w_CO2_2H2O_4,89
COXHIH_w_CO2_2H2O_5,89
COXHIH_w_CO2_2H2O_random_1,89
COXHIH_w_CO2_2H2O_random_2,89
COXHIH_w_CO2_H2O_1,86
COXHIH_w_CO2_H2O_2,86
COXHIH_w_CO2_H2O_3,86
COXHIH_w_CO2_H2O_4,86
DIKPOD_w_CO2_H2O_1,118
DIKPOD_w_CO2_H2O_2,118
DIKPOD_w_CO2_H2O_3,118
COXHIH_w_CO2_H2O_random_1,86
COXHIH_w_CO2_H2O_random_2,86
COXHIH_w_H2O_1,83
DIKPOD_w_H2O_1,59
DIKPOD_w_H2O_2,59
DIKPOD_w_H2O_3,59
COXHIH_w_H2O_random_1,83
COXHIH_w_H2O_random_2,83
DIKPOD_w_H2O_random_1,59
DIKPOD_w_H2O_random_2,59
AMIMEP_w_CO2_1,275
AMIMEP_w_CO2_2,275
AMIMEP_w_CO2_3,275
AMIMEP_w_CO2_4,275
AMIMEP_w_CO2_5,275
BOYTEQ_w_CO2_1,191
BOYTEQ_w_CO2_2,191
BOYTEQ_w_CO2_3,191
BOYTEQ_w_CO2_4,191
BOYTEQ_w_CO2_5,191
CUKXOW_w_CO2_1,97
CUKXOW_w_CO2_2,97
CUKXOW_w_CO2_3,97
CUKXOW_w_CO2_4,97
CUKXOW_w_CO2_5,97
AMIMEP_w_CO2_random_1,275
AMIMEP_w_CO2_random_2,275
BOYTEQ_w_CO2_random_1,191
BOYTEQ_w_CO2_random_2,191
CUKXOW_w_CO2_random_1,97
CUKXOW_w_CO2_random_2,97
AMIMEP_w_CO2_2H2O_1,281
AMIMEP_w_CO2_2H2O_2,281
AMIMEP_w_CO2_2H2O_3,281
AMIMEP_w_CO2_2H2O_4,281
AMIMEP_w_CO2_2H2O_5,281
AMIMEP_w_CO2_2H2O_6,281
AMIMEP_w_CO2_2H2O_7,281
AMIMEP_w_CO2_2H2O_8,281
AMIMEP_w_CO2_2H2O_9,281
BOYTEQ_w_CO2_2H2O_1,197
BOYTEQ_w_CO2_2H2O_2,197
BOYTEQ_w_CO2_2H2O_3,385
BOYTEQ_w_CO2_2H2O_4,197
CUKXOW_w_CO2_2H2O_1,103
CUKXOW_w_CO2_2H2O_2,103
CUKXOW_w_CO2_2H2O_3,103
AMIMEP_w_CO2_2H2O_random_1,281
AMIMEP_w_CO2_2H2O_random_2,281
AMIMEP_w_CO2_H2O_1,278
AMIMEP_w_CO2_H2O_2,278
AMIMEP_w_CO2_H2O_3,278
AMIMEP_w_CO2_H2O_4,278
AMIMEP_w_CO2_H2O_5,278
AMIMEP_w_CO2_H2O_6,278
AMIMEP_w_CO2_H2O_7,278
AMIMEP_w_CO2_H2O_8,278
BOYTEQ_w_CO2_H2O_1,194
BOYTEQ_w_CO2_H2O_2,194
BOYTEQ_w_CO2_H2O_3,194
BOYTEQ_w_CO2_H2O_4,194
CUKXOW_w_CO2_H2O_1,100
CUKXOW_w_CO2_H2O_2,100
CUKXOW_w_CO2_H2O_3,100
CUKXOW_w_CO2_H2O_4,100
CUKXOW_w_CO2_H2O_5,100
CUKXOW_w_CO2_H2O_6,100
AMIMEP_w_CO2_H2O_random_1,278
AMIMEP_w_CO2_H2O_random_2,278
BOYTEQ_w_CO2_H2O_random_1,194
BOYTEQ_w_CO2_H2O_random_2,194
AMIMEP_w_H2O_1,275
AMIMEP_w_H2O_2,275
AMIMEP_w_H2O_3,275
BOYTEQ_w_H2O_1,191
BOYTEQ_w_H2O_2,191
BOYTEQ_w_H2O_3,191
CUKXOW_w_H2O_1,97
CUKXOW_w_H2O_2,97
CUKXOW_w_H2O_3,97
AMIMEP_w_H2O_random_1,275
AMIMEP_w_H2O_random_2,275
BOYTEQ_w_H2O_random_1,191
BOYTEQ_w_H2O_random_2,191
CUKXOW_w_H2O_random_1,97
CUKXOW_w_H2O_random_2,97
CAYDEN_0.12_0_w_CO2_2H2O_1,187
CAYDEN_0.12_0_w_CO2_2H2O_2,187
CAYDEN_0.12_0_w_CO2_2H2O_3,187
CAYDEN_0.12_0_w_CO2_2H2O_4,187
CAYDEN_0.12_0_w_CO2_2H2O_5,187
CAYDEN_0.12_0_w_CO2_2H2O_6,187
CAYDEN_0.12_0_w_CO2_1,181
CAYDEN_0.12_0_w_CO2_2,181
CAYDEN_0.12_0_w_CO2_3,181
CAYDEN_0.12_0_w_CO2_4,181
CAYDEN_0.12_0_w_CO2_5,181
CAYDEN_0.12_0_w_CO2_random_1,181
CAYDEN_0.12_0_w_CO2_random_2,181
CAYDEN_0.12_0_w_CO2_H2O_1,184
CAYDEN_0.12_0_w_CO2_H2O_2,184
CAYDEN_0.12_0_w_CO2_H2O_3,184
CAYDEN_0.12_0_w_CO2_H2O_4,184
CAYDEN_0.12_0_w_CO2_H2O_5,184
CAYDEN_0.12_0_w_CO2_H2O_random_1,184
CAYDEN_0.12_0_w_CO2_H2O_random_2,184
CAYDEN_0.12_0_w_H2O_1,181
CAYDEN_0.12_0_w_H2O_2,181
CAYDEN_0.12_0_w_H2O_3,181
